"Holiday (0=No, 1=Yes)",Temperature (K),Rainfall per hour,Snowfall per hour,Clouds,Hour,Traffic Volume per hour,Weather,Weather description,Date_Time,
0,283.78,0,0,90,6,5901,Mist,mist,2016/4/25 6:00,
0,283.78,0,0,90,6,5901,Drizzle,drizzle,2016/4/25 6:00,
0,283.52,1.52,0,90,7,6807,Rain,moderate rain,2016/4/25 7:00,
0,283.52,1.52,0,90,7,6807,Mist,mist,2016/4/25 7:00,
0,283.52,1.52,0,90,7,6807,Thunderstorm,proximity thunderstorm,2016/4/25 7:00,
0,283.59,4.7,0,90,8,5521,Rain,heavy intensity rain,2016/4/25 8:00,
0,283.59,4.7,0,90,8,5521,Thunderstorm,proximity thunderstorm,2016/4/25 8:00,
0,283.59,4.7,0,90,8,5521,Mist,mist,2016/4/25 8:00,
0,283.48,0.76,0,90,10,4226,Rain,moderate rain,2016/4/25 10:00,
0,283.48,0.76,0,90,10,4226,Mist,mist,2016/4/25 10:00,
0,283.48,0.76,0,90,10,4226,Thunderstorm,proximity thunderstorm with drizzle,2016/4/25 10:00,
0,283.48,0.76,0,90,10,4226,Drizzle,drizzle,2016/4/25 10:00,
0,283.78,0.25,0,90,11,4510,Rain,heavy intensity rain,2016/4/25 11:00,
0,283.78,0.25,0,90,11,4510,Drizzle,light intensity drizzle,2016/4/25 11:00,
0,283.78,0.25,0,90,11,4510,Mist,mist,2016/4/25 11:00,
0,284.62,0,0,90,12,4678,Mist,mist,2016/4/25 12:00,
0,284.62,0,0,90,12,4678,Drizzle,light intensity drizzle,2016/4/25 12:00,
0,284.69,0,0,90,13,4860,Mist,mist,2016/4/25 13:00,
0,284.69,0,0,90,13,4860,Haze,haze,2016/4/25 13:00,
0,284.69,0,0,90,13,4860,Drizzle,drizzle,2016/4/25 13:00,
0,284.79,0,0,90,15,5847,Mist,mist,2016/4/25 15:00,
0,284.79,0,0,90,15,5847,Haze,haze,2016/4/25 15:00,
0,284.79,0,0,90,15,5847,Rain,light rain,2016/4/25 15:00,
0,283.9,0,0,90,16,6552,Clouds,overcast clouds,2016/4/25 16:00,
0,283.86,0,0,90,17,6253,Clouds,overcast clouds,2016/4/25 17:00,
0,283.06,0,0,90,18,4681,Clouds,overcast clouds,2016/4/25 18:00,
0,282.43,0,0,90,19,3233,Clouds,overcast clouds,2016/4/25 19:00,
0,281.93,0,0,90,20,2820,Clouds,overcast clouds,2016/4/25 20:00,
0,281.03,0,0,90,21,2489,Clouds,overcast clouds,2016/4/25 21:00,
0,280.75,0,0,90,22,1491,Clouds,overcast clouds,2016/4/25 22:00,
0,280,0,0,90,23,971,Drizzle,light intensity drizzle,2016/4/25 23:00,
0,280,0,0,90,23,971,Mist,mist,2016/4/25 23:00,
0,279.1,0,0,90,0,545,Drizzle,light intensity drizzle,2016/4/26 0:00,
0,279.02,0,0,90,1,360,Clouds,overcast clouds,2016/4/26 1:00,
0,278.47,0,0,90,2,252,Clouds,overcast clouds,2016/4/26 2:00,
0,278.44,0,0,90,3,332,Clouds,overcast clouds,2016/4/26 3:00,
0,277.97,0,0,90,4,839,Mist,mist,2016/4/26 4:00,
0,277.99,0,0,90,6,6015,Drizzle,light intensity drizzle,2016/4/26 6:00,
0,277.99,0,0,90,6,6015,Mist,mist,2016/4/26 6:00,
0,278.09,0,0,90,7,7149,Mist,mist,2016/4/26 7:00,
0,278.45,0,0,90,8,6326,Clouds,overcast clouds,2016/4/26 8:00,
0,278.75,0,0,90,9,5321,Drizzle,light intensity drizzle,2016/4/26 9:00,
0,278.75,0,0,90,9,5321,Mist,mist,2016/4/26 9:00,
0,280.65,0,0,90,15,5985,Clouds,overcast clouds,2016/4/26 15:00,
0,281.42,0,0,90,17,6505,Clouds,overcast clouds,2016/4/26 17:00,
0,281.83,0,0,90,19,3429,Clouds,overcast clouds,2016/4/26 19:00,
0,281.29,0,0,40,21,2521,Clouds,scattered clouds,2016/4/26 21:00,
0,280.78,0,0,75,23,1053,Clouds,broken clouds,2016/4/26 23:00,
0,279.52,0,0,40,1,354,Clouds,scattered clouds,2016/4/27 1:00,
0,278.67,0,0,1,3,327,Clear,sky is clear,2016/4/27 3:00,
0,277.95,0,0,1,4,866,Clear,sky is clear,2016/4/27 4:00,
0,277.91,0,0,75,5,2918,Clouds,broken clouds,2016/4/27 5:00,
0,277.59,0,0,1,6,5964,Clear,sky is clear,2016/4/27 6:00,
0,277.63,0,0,75,7,7076,Clouds,broken clouds,2016/4/27 7:00,
0,278.6,0,0,1,8,6518,Clear,sky is clear,2016/4/27 8:00,
0,280.1,0,0,1,9,5296,Clear,sky is clear,2016/4/27 9:00,
0,282.62,0,0,1,11,4941,Clear,sky is clear,2016/4/27 11:00,
0,283.37,0,0,1,13,5122,Clear,sky is clear,2016/4/27 13:00,
0,284.61,0,0,90,15,6115,Rain,light rain,2016/4/27 15:00,
0,282.81,2.96,0,90,17,6237,Rain,moderate rain,2016/4/27 17:00,
0,278.47,0.54,0,90,23,1012,Rain,light rain,2016/4/27 23:00,
0,278.47,0.54,0,90,23,1012,Drizzle,drizzle,2016/4/27 23:00,
0,278.17,0.25,0,90,0,600,Rain,moderate rain,2016/4/28 0:00,
0,277.57,0,0,90,1,365,Rain,light rain,2016/4/28 1:00,
0,277.57,0,0,90,1,365,Mist,mist,2016/4/28 1:00,
0,277.57,0,0,90,1,365,Thunderstorm,proximity thunderstorm,2016/4/28 1:00,
0,277.9,0,0,90,2,275,Drizzle,light intensity drizzle,2016/4/28 2:00,
0,277.9,0,0,90,2,275,Rain,light rain,2016/4/28 2:00,
0,278.08,0.25,0,90,3,336,Rain,light rain,2016/4/28 3:00,
0,277.87,0.76,0,90,4,877,Rain,moderate rain,2016/4/28 4:00,
0,277.11,0.51,0,90,5,2772,Rain,light rain,2016/4/28 5:00,
0,276.35,0.25,0,90,6,5517,Rain,moderate rain,2016/4/28 6:00,
0,276.23,0.42,0,90,7,6154,Rain,moderate rain,2016/4/28 7:00,
0,276.23,0.42,0,90,7,6154,Drizzle,drizzle,2016/4/28 7:00,
0,276.39,0,0,90,8,5691,Rain,moderate rain,2016/4/28 8:00,
0,276.39,0,0,90,8,5691,Haze,haze,2016/4/28 8:00,
0,276.39,0,0,90,8,5691,Drizzle,light intensity drizzle,2016/4/28 8:00,
0,276.02,1.02,0,90,9,5536,Rain,moderate rain,2016/4/28 9:00,
0,276.02,1.02,0,90,9,5536,Drizzle,light intensity drizzle,2016/4/28 9:00,
0,275.78,1.86,0,90,10,4655,Rain,moderate rain,2016/4/28 10:00,
0,275.78,1.86,0,90,10,4655,Snow,light snow,2016/4/28 10:00,
0,276.44,0.96,0,90,11,4894,Rain,moderate rain,2016/4/28 11:00,
0,276.44,0.96,0,90,11,4894,Drizzle,light intensity drizzle,2016/4/28 11:00,
0,277.14,0.25,0,90,12,5094,Rain,light rain,2016/4/28 12:00,
0,277.14,0.25,0,90,12,5094,Mist,mist,2016/4/28 12:00,
0,278.38,0,0,90,13,5237,Rain,light rain,2016/4/28 13:00,
0,278.38,0,0,90,13,5237,Drizzle,light intensity drizzle,2016/4/28 13:00,
0,278.81,0,0,90,14,5572,Rain,light rain,2016/4/28 14:00,
0,279.27,0,0,90,15,5967,Rain,moderate rain,2016/4/28 15:00,
0,278.73,0.51,0,90,16,6554,Rain,light rain,2016/4/28 16:00,
0,278.73,0.51,0,90,16,6554,Drizzle,drizzle,2016/4/28 16:00,
0,278.39,1.02,0,90,17,6048,Rain,moderate rain,2016/4/28 17:00,
0,278.39,1.02,0,90,17,6048,Drizzle,drizzle,2016/4/28 17:00,
0,278.22,1.52,0,90,18,4884,Rain,moderate rain,2016/4/28 18:00,
0,278.22,1.52,0,90,18,4884,Mist,mist,2016/4/28 18:00,
0,278.22,1.52,0,90,18,4884,Drizzle,light intensity drizzle,2016/4/28 18:00,
0,278.32,0.25,0,90,19,3464,Rain,moderate rain,2016/4/28 19:00,
0,278.32,0.25,0,90,19,3464,Mist,mist,2016/4/28 19:00,
0,277.94,1.4,0,92,20,2934,Rain,moderate rain,2016/4/28 20:00,
0,277.94,1.4,0,92,20,2934,Mist,mist,2016/4/28 20:00,
0,277.94,1.4,0,92,20,2934,Drizzle,drizzle,2016/4/28 20:00,
0,277.9,1.52,0,90,21,2819,Rain,moderate rain,2016/4/28 21:00,
0,277.9,1.52,0,90,21,2819,Mist,mist,2016/4/28 21:00,
0,277.9,1.52,0,90,21,2819,Drizzle,light intensity drizzle,2016/4/28 21:00,
0,277.76,1.09,0,90,22,1993,Rain,moderate rain,2016/4/28 22:00,
0,277.76,1.09,0,90,22,1993,Mist,mist,2016/4/28 22:00,
0,277.76,1.09,0,90,22,1993,Drizzle,light intensity drizzle,2016/4/28 22:00,
0,277.71,0.51,0,90,23,1309,Rain,moderate rain,2016/4/28 23:00,
0,277.71,0.51,0,90,23,1309,Drizzle,drizzle,2016/4/28 23:00,
0,277.36,0.51,0,90,0,597,Rain,light rain,2016/4/29 0:00,
0,277.36,0.51,0,90,0,597,Drizzle,drizzle,2016/4/29 0:00,
0,276.59,0,0,75,1,458,Mist,mist,2016/4/29 1:00,
0,275.96,0,0,1,2,357,Mist,mist,2016/4/29 2:00,
0,275.63,0,0,20,3,398,Fog,fog,2016/4/29 3:00,
0,275.63,0,0,20,3,398,Mist,mist,2016/4/29 3:00,
0,274.88,0,0,75,4,810,Fog,fog,2016/4/29 4:00,
0,274.88,0,0,75,4,810,Mist,mist,2016/4/29 4:00,
0,274.86,0,0,75,5,2665,Mist,mist,2016/4/29 5:00,
0,274.86,0,0,75,5,2665,Fog,fog,2016/4/29 5:00,
0,274.88,0,0,90,6,5813,Mist,mist,2016/4/29 6:00,
0,274.88,0,0,90,6,5813,Fog,fog,2016/4/29 6:00,
0,275.38,0,0,75,7,6904,Mist,mist,2016/4/29 7:00,
0,275.38,0,0,75,7,6904,Fog,fog,2016/4/29 7:00,
0,276.95,0,0,75,8,5464,Mist,mist,2016/4/29 8:00,
0,278.76,0,0,75,9,5221,Clouds,broken clouds,2016/4/29 9:00,
0,280.73,0,0,20,10,4952,Clouds,few clouds,2016/4/29 10:00,
0,282.08,0,0,20,11,5296,Clouds,few clouds,2016/4/29 11:00,
0,283.8,0,0,20,12,5736,Clouds,few clouds,2016/4/29 12:00,
0,284.94,0,0,1,13,5553,Clear,sky is clear,2016/4/29 13:00,
0,286.27,0,0,20,14,5842,Clouds,few clouds,2016/4/29 14:00,
0,287.05,0,0,20,15,6258,Clouds,few clouds,2016/4/29 15:00,
0,287.62,0,0,20,16,6631,Clouds,few clouds,2016/4/29 16:00,
0,288.21,0,0,20,17,5959,Clouds,few clouds,2016/4/29 17:00,
0,288.32,0,0,20,18,4888,Clouds,few clouds,2016/4/29 18:00,
0,287.77,0,0,40,19,2433,Clouds,scattered clouds,2016/4/29 19:00,
0,285.73,0,0,1,20,950,Clear,sky is clear,2016/4/29 20:00,
0,283.63,0,0,1,21,872,Clear,sky is clear,2016/4/29 21:00,
0,282.32,0,0,1,22,808,Clear,sky is clear,2016/4/29 22:00,
0,281.95,0,0,1,23,526,Clear,sky is clear,2016/4/29 23:00,
0,281.53,0,0,75,0,1506,Clouds,broken clouds,2016/4/30 0:00,
0,281.1,0,0,75,1,862,Clouds,broken clouds,2016/4/30 1:00,
0,280.43,0,0,90,2,687,Clouds,overcast clouds,2016/4/30 2:00,
0,279.31,0,0,40,3,405,Clouds,scattered clouds,2016/4/30 3:00,
0,278.46,0,0,40,4,413,Clouds,scattered clouds,2016/4/30 4:00,
0,277.62,0,0,20,5,745,Clouds,few clouds,2016/4/30 5:00,
0,277.53,0,0,40,6,1442,Clouds,scattered clouds,2016/4/30 6:00,
0,277.81,0,0,75,7,2202,Clouds,broken clouds,2016/4/30 7:00,
0,278.82,0,0,75,8,3400,Clouds,broken clouds,2016/4/30 8:00,
0,280.72,0,0,90,9,4239,Clouds,overcast clouds,2016/4/30 9:00,
0,282.99,0,0,90,10,4476,Clouds,overcast clouds,2016/4/30 10:00,
0,284.82,0,0,90,11,4924,Clouds,overcast clouds,2016/4/30 11:00,
0,285.54,0,0,90,12,5266,Clouds,overcast clouds,2016/4/30 12:00,
0,286.46,0,0,90,13,4982,Clouds,overcast clouds,2016/4/30 13:00,
0,287.16,0,0,90,14,4880,Clouds,overcast clouds,2016/4/30 14:00,
0,287.34,0,0,90,15,4782,Clouds,overcast clouds,2016/4/30 15:00,
0,287.26,0,0,90,16,4740,Clouds,overcast clouds,2016/4/30 16:00,
0,287.05,0,0,90,17,4648,Clouds,overcast clouds,2016/4/30 17:00,
0,286.27,0,0,90,18,4334,Clouds,overcast clouds,2016/4/30 18:00,
0,285.28,0,0,90,19,3710,Clouds,overcast clouds,2016/4/30 19:00,
0,284.28,0,0,90,20,3347,Drizzle,drizzle,2016/4/30 20:00,
0,283.24,0,0,90,21,3494,Drizzle,drizzle,2016/4/30 21:00,
0,282.12,0,0,90,22,3170,Rain,light rain,2016/4/30 22:00,
0,281.38,0,0,90,23,2348,Rain,moderate rain,2016/4/30 23:00,
0,280.75,0,0,90,0,1628,Rain,light rain,2016/5/1 0:00,
0,280.02,0,0,90,1,946,Clouds,overcast clouds,2016/5/1 1:00,
0,279.48,0,0,90,2,735,Clouds,overcast clouds,2016/5/1 2:00,
0,279.02,0,0,90,3,395,Clouds,overcast clouds,2016/5/1 3:00,
0,278.56,0,0,90,4,390,Drizzle,drizzle,2016/5/1 4:00,
0,278.18,0,0,90,5,629,Clouds,overcast clouds,2016/5/1 5:00,
0,277.7,0,0,90,6,1180,Clouds,overcast clouds,2016/5/1 6:00,
0,277.72,0,0,90,7,1734,Clouds,overcast clouds,2016/5/1 7:00,
0,278.53,0,0,75,8,2453,Clouds,broken clouds,2016/5/1 8:00,
0,280.82,0,0,75,9,2996,Clouds,broken clouds,2016/5/1 9:00,
0,282.67,0,0,75,10,3601,Clouds,broken clouds,2016/5/1 10:00,
0,284.8,0,0,75,11,4049,Clouds,broken clouds,2016/5/1 11:00,
0,286.25,0,0,75,12,4526,Clouds,broken clouds,2016/5/1 12:00,
0,287.03,0,0,75,13,4756,Clouds,broken clouds,2016/5/1 13:00,
0,288.44,0,0,75,14,4514,Clouds,broken clouds,2016/5/1 14:00,
0,289.21,0,0,75,15,4377,Clouds,broken clouds,2016/5/1 15:00,
0,289.44,0,0,75,16,4557,Clouds,broken clouds,2016/5/1 16:00,
0,289.39,0,0,75,17,5102,Clouds,broken clouds,2016/5/1 17:00,
0,289.61,0,0,75,18,4051,Clouds,broken clouds,2016/5/1 18:00,
0,289.18,0,0,75,19,3351,Clouds,broken clouds,2016/5/1 19:00,
0,287.54,0,0,40,20,2784,Clouds,scattered clouds,2016/5/1 20:00,
0,285.25,0,0,20,21,2364,Clouds,few clouds,2016/5/1 21:00,
0,284.35,0,0,20,22,1696,Clouds,few clouds,2016/5/1 22:00,
0,283.23,0,0,1,23,1025,Clear,sky is clear,2016/5/1 23:00,
0,281.85,0,0,1,0,171,Clear,sky is clear,2016/5/2 0:00,
0,279.98,0,0,1,1,149,Clear,sky is clear,2016/5/2 1:00,
0,278.31,0,0,1,2,123,Clear,sky is clear,2016/5/2 2:00,
0,277.04,0,0,1,3,163,Clear,sky is clear,2016/5/2 3:00,
0,276.24,0,0,1,4,702,Clear,sky is clear,2016/5/2 4:00,
0,275.88,0,0,1,5,2766,Clear,sky is clear,2016/5/2 5:00,
0,275.36,0,0,1,6,5639,Clear,sky is clear,2016/5/2 6:00,
0,276.62,0,0,1,7,6457,Clear,sky is clear,2016/5/2 7:00,
0,280.76,0,0,5,8,5804,Clear,sky is clear,2016/5/2 8:00,
0,284.2,0,0,1,9,5032,Clear,sky is clear,2016/5/2 9:00,
0,286.84,0,0,1,10,4345,Clear,sky is clear,2016/5/2 10:00,
0,289.02,0,0,1,11,4459,Clear,sky is clear,2016/5/2 11:00,
0,289.84,0,0,1,12,4665,Clear,sky is clear,2016/5/2 12:00,
0,290.34,0,0,20,13,4715,Clouds,few clouds,2016/5/2 13:00,
0,291.12,0,0,20,14,5044,Clouds,few clouds,2016/5/2 14:00,
0,291.64,0,0,40,15,5476,Clouds,scattered clouds,2016/5/2 15:00,
0,291.56,0,0,20,16,6020,Clouds,few clouds,2016/5/2 16:00,
0,291.67,0,0,20,17,5671,Clouds,few clouds,2016/5/2 17:00,
0,291.84,0,0,20,18,4148,Haze,haze,2016/5/2 18:00,
0,291.17,0,0,20,19,3028,Clouds,few clouds,2016/5/2 19:00,
0,289.43,0,0,20,20,2858,Clouds,few clouds,2016/5/2 20:00,
0,286.27,0,0,20,21,2748,Clouds,few clouds,2016/5/2 21:00,
0,284.07,0,0,1,22,1821,Clear,sky is clear,2016/5/2 22:00,
0,282.82,0,0,1,23,911,Clear,sky is clear,2016/5/2 23:00,
0,281.91,0,0,1,0,568,Clear,sky is clear,2016/5/3 0:00,
0,281.4,0,0,1,1,364,Clear,sky is clear,2016/5/3 1:00,
0,282.13,0,0,1,2,281,Clear,sky is clear,2016/5/3 2:00,
0,281.82,0,0,1,3,326,Clear,sky is clear,2016/5/3 3:00,
0,281.74,0,0,1,4,861,Clear,sky is clear,2016/5/3 4:00,
0,281.15,0,0,1,5,2878,Clear,sky is clear,2016/5/3 5:00,
0,280.58,0,0,40,6,6083,Clouds,scattered clouds,2016/5/3 6:00,
0,281.26,0,0,75,7,6952,Clouds,broken clouds,2016/5/3 7:00,
0,284.25,0,0,75,8,6325,Clouds,broken clouds,2016/5/3 8:00,
0,286.98,0,0,75,9,5476,Clouds,broken clouds,2016/5/3 9:00,
0,289.51,0,0,1,10,4694,Clear,sky is clear,2016/5/3 10:00,
0,291.27,0,0,75,11,4725,Clouds,broken clouds,2016/5/3 11:00,
0,292.73,0,0,75,12,4874,Clouds,broken clouds,2016/5/3 12:00,
0,293.37,0,0,75,13,4965,Clouds,broken clouds,2016/5/3 13:00,
0,294.03,0,0,75,14,5389,Clouds,broken clouds,2016/5/3 14:00,
0,294.09,0,0,75,15,5857,Clouds,broken clouds,2016/5/3 15:00,
0,294.17,0,0,75,16,6339,Clouds,broken clouds,2016/5/3 16:00,
0,294.28,0,0,75,17,6023,Clouds,broken clouds,2016/5/3 17:00,
0,294.51,0,0,40,18,4254,Clouds,scattered clouds,2016/5/3 18:00,
0,293.44,0,0,20,19,3212,Rain,light rain,2016/5/3 19:00,
0,291.64,0,0,20,20,2801,Clouds,few clouds,2016/5/3 20:00,
0,289.96,0,0,1,21,2363,Clear,sky is clear,2016/5/3 21:00,
0,288.42,0,0,1,22,1708,Clear,sky is clear,2016/5/3 22:00,
0,286.75,0,0,1,23,1092,Clear,sky is clear,2016/5/3 23:00,
0,285.93,0,0,1,0,826,Clear,sky is clear,2016/5/4 0:00,
0,285.34,0,0,1,1,774,Clear,sky is clear,2016/5/4 1:00,
0,284.3,0,0,1,2,867,Clear,sky is clear,2016/5/4 2:00,
0,283.07,0,0,1,3,799,Clear,sky is clear,2016/5/4 3:00,
0,281.31,0,0,1,4,1021,Clear,sky is clear,2016/5/4 4:00,
0,279.64,0,0,1,5,3119,Clear,sky is clear,2016/5/4 5:00,
0,278.72,0,0,1,6,6151,Clear,sky is clear,2016/5/4 6:00,
0,280.32,0,0,1,7,6131,Clear,sky is clear,2016/5/4 7:00,
0,282.8,0,0,1,8,6446,Clear,sky is clear,2016/5/4 8:00,
0,285.03,0,0,1,9,5423,Clear,sky is clear,2016/5/4 9:00,
0,286.3,0,0,20,10,4693,Clouds,few clouds,2016/5/4 10:00,
0,287.57,0,0,40,11,4841,Clouds,scattered clouds,2016/5/4 11:00,
0,289,0,0,40,12,4968,Clouds,scattered clouds,2016/5/4 12:00,
0,289.97,0,0,20,13,4974,Clouds,few clouds,2016/5/4 13:00,
0,290.75,0,0,1,14,5211,Clear,sky is clear,2016/5/4 14:00,
0,291.49,0,0,1,15,5769,Clear,sky is clear,2016/5/4 15:00,
0,291.73,0,0,1,16,6472,Clear,sky is clear,2016/5/4 16:00,
0,291.82,0,0,1,17,6180,Clear,sky is clear,2016/5/4 17:00,
0,291.58,0,0,1,18,4681,Clear,sky is clear,2016/5/4 18:00,
0,290.76,0,0,1,19,3599,Clear,sky is clear,2016/5/4 19:00,
0,289.34,0,0,20,20,3139,Clouds,few clouds,2016/5/4 20:00,
0,286.07,0,0,40,21,2655,Clouds,scattered clouds,2016/5/4 21:00,
0,283.23,0,0,40,22,1791,Haze,haze,2016/5/4 22:00,
0,280.98,0,0,1,23,1084,Clear,sky is clear,2016/5/4 23:00,
0,279.99,0,0,1,0,1219,Clear,sky is clear,2016/5/5 0:00,
0,279.33,0,0,1,1,673,Clear,sky is clear,2016/5/5 1:00,
0,278.25,0,0,1,2,323,Clear,sky is clear,2016/5/5 2:00,
0,278.26,0,0,1,3,360,Clear,sky is clear,2016/5/5 3:00,
0,277.56,0,0,1,4,947,Clear,sky is clear,2016/5/5 4:00,
0,278.82,0,0,75,5,2917,Clouds,broken clouds,2016/5/5 5:00,
0,279.9,0,0,75,6,6146,Rain,light rain,2016/5/5 6:00,
0,280.72,0,0,75,7,7130,Rain,light rain,2016/5/5 7:00,
0,283.15,0,0,75,8,6299,Clouds,broken clouds,2016/5/5 8:00,
0,285.93,0,0,20,9,5244,Clouds,few clouds,2016/5/5 9:00,
0,287.66,0,0,40,10,4425,Clouds,scattered clouds,2016/5/5 10:00,
0,290.03,0,0,20,11,4980,Clouds,few clouds,2016/5/5 11:00,
0,291.77,0,0,40,12,5136,Clouds,scattered clouds,2016/5/5 12:00,
0,293.16,0,0,75,13,5226,Rain,light rain,2016/5/5 13:00,
0,294.92,0,0,40,14,5567,Clouds,scattered clouds,2016/5/5 14:00,
0,296.39,0,0,20,15,5947,Clouds,few clouds,2016/5/5 15:00,
0,297.36,0,0,20,16,6539,Clouds,few clouds,2016/5/5 16:00,
0,298.24,0,0,20,17,6274,Clouds,few clouds,2016/5/5 17:00,
0,298.43,0,0,5,18,4970,Clear,sky is clear,2016/5/5 18:00,
0,298.16,0,0,1,19,3733,Clear,sky is clear,2016/5/5 19:00,
0,295.83,0,0,20,20,3153,Haze,haze,2016/5/5 20:00,
0,292.48,0,0,20,21,2983,Clouds,few clouds,2016/5/5 21:00,
0,291.25,0,0,20,22,2659,Clouds,few clouds,2016/5/5 22:00,
0,291.41,0,0,1,23,2183,Clear,sky is clear,2016/5/5 23:00,
0,290.83,0,0,1,0,803,Clear,sky is clear,2016/5/6 0:00,
0,290.52,0,0,1,1,553,Clear,sky is clear,2016/5/6 1:00,
0,290.27,0,0,1,2,382,Clear,sky is clear,2016/5/6 2:00,
0,290,0,0,1,3,390,Clear,sky is clear,2016/5/6 3:00,
0,289.86,0,0,1,4,813,Clear,sky is clear,2016/5/6 4:00,
0,288.37,0,0,20,5,2663,Clouds,few clouds,2016/5/6 5:00,
0,287.58,0,0,20,6,5706,Clouds,few clouds,2016/5/6 6:00,
0,288.86,0,0,1,7,6568,Clear,sky is clear,2016/5/6 7:00,
0,291.31,0,0,1,8,5690,Clear,sky is clear,2016/5/6 8:00,
0,294.45,0,0,20,9,5306,Clouds,few clouds,2016/5/6 9:00,
0,297.02,0,0,1,10,4927,Clear,sky is clear,2016/5/6 10:00,
0,299.82,0,0,1,11,5314,Clear,sky is clear,2016/5/6 11:00,
0,301.52,0,0,20,12,5431,Clouds,few clouds,2016/5/6 12:00,
0,302.98,0,0,20,13,5241,Clouds,few clouds,2016/5/6 13:00,
0,304.44,0,0,20,14,5510,Clouds,few clouds,2016/5/6 14:00,
0,305.1,0,0,40,15,5833,Clouds,scattered clouds,2016/5/6 15:00,
0,305.46,0,0,40,16,5966,Clouds,scattered clouds,2016/5/6 16:00,
0,304.83,0,0,40,17,4878,Clouds,scattered clouds,2016/5/6 17:00,
0,304.53,0,0,40,18,4609,Clouds,scattered clouds,2016/5/6 18:00,
0,302.84,0,0,75,19,3685,Clouds,broken clouds,2016/5/6 19:00,
0,300.52,0,0,75,20,3345,Haze,haze,2016/5/6 20:00,
0,298.9,0,0,75,21,3293,Clouds,broken clouds,2016/5/6 21:00,
0,296.97,0,0,75,22,2961,Clouds,broken clouds,2016/5/6 22:00,
0,295.33,0,0,75,23,2077,Clouds,broken clouds,2016/5/6 23:00,
0,293.16,0,0,75,0,1519,Haze,haze,2016/5/7 0:00,
0,290.67,0,0,90,1,890,Smoke,smoke,2016/5/7 1:00,
0,290.67,0,0,90,1,890,Haze,haze,2016/5/7 1:00,
0,288.85,0,0,40,2,630,Smoke,smoke,2016/5/7 2:00,
0,288.85,0,0,40,2,630,Haze,haze,2016/5/7 2:00,
0,287.7,0,0,75,3,420,Smoke,smoke,2016/5/7 3:00,
0,287.7,0,0,75,3,420,Haze,haze,2016/5/7 3:00,
0,286.4,0,0,90,4,367,Smoke,smoke,2016/5/7 4:00,
0,286.4,0,0,90,4,367,Haze,haze,2016/5/7 4:00,
0,285.29,0,0,90,5,723,Smoke,smoke,2016/5/7 5:00,
0,285.29,0,0,90,5,723,Haze,haze,2016/5/7 5:00,
0,283.29,0,0,40,6,1347,Smoke,smoke,2016/5/7 6:00,
0,283.29,0,0,40,6,1347,Haze,haze,2016/5/7 6:00,
0,283.83,0,0,40,7,2182,Smoke,smoke,2016/5/7 7:00,
0,283.83,0,0,40,7,2182,Haze,haze,2016/5/7 7:00,
0,285.6,0,0,1,8,3139,Smoke,smoke,2016/5/7 8:00,
0,285.6,0,0,1,8,3139,Haze,haze,2016/5/7 8:00,
0,287.35,0,0,75,9,4085,Smoke,smoke,2016/5/7 9:00,
0,287.35,0,0,75,9,4085,Haze,haze,2016/5/7 9:00,
0,289.16,0,0,90,10,4252,Clouds,overcast clouds,2016/5/7 10:00,
0,290.59,0,0,90,11,4466,Clouds,overcast clouds,2016/5/7 11:00,
0,291.7,0,0,90,12,4895,Clouds,overcast clouds,2016/5/7 12:00,
0,292.63,0,0,75,13,4952,Clouds,broken clouds,2016/5/7 13:00,
0,292.97,0,0,75,14,4956,Clouds,broken clouds,2016/5/7 14:00,
0,293.03,0,0,75,15,4780,Haze,haze,2016/5/7 15:00,
0,293.27,0,0,40,16,4618,Clouds,scattered clouds,2016/5/7 16:00,
0,293.3,0,0,40,17,4362,Clouds,scattered clouds,2016/5/7 17:00,
0,292.93,0,0,40,18,4401,Clouds,scattered clouds,2016/5/7 18:00,
0,291.78,0,0,40,19,3795,Clouds,scattered clouds,2016/5/7 19:00,
0,289.97,0,0,75,20,3436,Clouds,broken clouds,2016/5/7 20:00,
0,287.58,0,0,40,21,3242,Clouds,scattered clouds,2016/5/7 21:00,
0,284.66,0,0,40,22,3240,Clouds,scattered clouds,2016/5/7 22:00,
0,281.84,0,0,1,23,2215,Clear,sky is clear,2016/5/7 23:00,
0,281.44,0,0,20,0,1620,Clouds,few clouds,2016/5/8 0:00,
0,280.58,0,0,1,1,890,Clear,sky is clear,2016/5/8 1:00,
0,279.98,0,0,1,2,630,Clear,sky is clear,2016/5/8 2:00,
0,279.63,0,0,1,3,420,Clear,sky is clear,2016/5/8 3:00,
0,279.25,0,0,1,4,367,Clear,sky is clear,2016/5/8 4:00,
0,279.14,0,0,40,5,599,Clouds,scattered clouds,2016/5/8 5:00,
0,278.94,0,0,40,6,1037,Clouds,scattered clouds,2016/5/8 6:00,
0,280.23,0,0,40,7,1623,Clouds,scattered clouds,2016/5/8 7:00,
0,284.5,0,0,75,8,2097,Clouds,broken clouds,2016/5/8 8:00,
0,288.13,0,0,75,9,3104,Clouds,broken clouds,2016/5/8 9:00,
0,290.51,0,0,75,10,3857,Clouds,broken clouds,2016/5/8 10:00,
0,292.45,0,0,40,11,4045,Clouds,scattered clouds,2016/5/8 11:00,
0,293.99,0,0,40,12,4294,Clouds,scattered clouds,2016/5/8 12:00,
